# shift_cm-1 intensity_mean intensity_std
758.427105 990.017677 20.112731
760.106213 989.222786 20.136481
761.785321 990.380134 21.223625
763.464429 992.917766 22.930780
765.143537 993.131592 23.950458
766.822645 992.484059 23.659394
768.501753 991.807983 22.343653
770.180861 993.982600 26.978271
771.859969 997.862990 29.060720
773.539077 1002.086900 29.714751
775.218185 1005.863594 29.253311
776.897293 1007.199994 26.391139
778.576401 1007.812305 25.296657
780.255509 1008.657793 24.448571
781.934617 1010.395109 22.665632
783.613725 1010.417611 21.794126
785.292833 1008.049263 20.372451
786.971941 1006.364747 20.212151
788.651049 1008.547558 23.072730
790.330157 1006.147657 25.708609
792.009265 1004.122549 27.636480
793.688373 1003.072896 28.434281
795.367481 1003.745369 27.610354
797.046589 1003.243840 27.361285
798.725697 1003.068606 26.006317
800.404805 1001.400109 23.723607
802.083913 994.832044 20.460248
803.763021 995.457407 16.477000
805.442129 996.765805 14.022494
807.121237 997.664432 12.213844
808.800345 997.098182 9.214455
810.479453 996.625062 8.362935
812.158561 998.503262 7.983674
813.837669 1001.709654 8.575010
815.516777 1003.216277 12.961695
817.195885 1003.802979 15.579575
818.874993 1005.484018 17.995839
820.554101 1008.542071 20.403606
822.233209 1013.022171 21.659531
823.912317 1012.546313 21.865497
825.591425 1013.077462 23.234688
827.270533 1013.592144 25.300436
828.949641 1008.375354 25.912053
830.628749 1008.551601 25.347634
832.307857 1006.555448 25.537625
833.986965 1002.514601 26.567942
835.666073 1000.490318 28.669595
837.345181 999.221213 31.000833
839.024289 998.985471 30.466333
840.703397 998.697473 27.939404
842.382505 995.213191 27.078664
844.061613 998.369674 24.956948
845.740721 1001.638274 22.773092
847.419829 1004.827073 20.920815
849.098937 1010.112074 19.457445
850.778045 1011.273191 16.844846
852.457153 1014.345253 14.429726
854.136261 1017.585115 12.233823
855.815369 1015.164771 10.425283
857.494477 1017.156455 10.240196
859.173585 1020.027680 10.534396
860.852693 1022.523281 10.439738
862.531801 1023.018421 10.639983
864.210909 1022.404974 15.845282
865.890017 1020.711866 18.571132
867.569125 1018.267614 20.001048
869.248233 1015.572872 23.034866
870.927341 1019.482358 23.924411
872.606449 1019.426094 24.322089
874.285557 1018.394538 24.280230
875.964665 1020.640676 24.068834
877.643773 1019.623694 24.269478
879.322881 1019.548025 23.396045
881.001989 1019.940686 23.604615
882.681097 1020.379006 26.872658
884.360205 1023.607575 25.660651
886.039313 1027.176058 23.794849
887.718421 1028.838184 21.967492
889.397529 1027.270202 21.021188
891.076637 1025.357565 22.379114
892.755745 1022.497768 20.434462
894.434853 1020.309713 19.463139
896.113961 1019.715820 20.593296
897.793069 1021.508733 18.421065
899.472177 1021.519135 17.370153
901.151285 1021.576326 16.141798
902.830393 1022.057271 14.291961
904.509501 1022.171332 12.670383
906.188609 1024.144566 12.397598
907.867717 1025.829529 15.204978
909.546825 1028.113302 18.930449
911.225933 1033.952137 16.172327
912.905041 1037.972558 13.962732
914.584149 1041.464895 13.849200
916.263257 1043.717407 14.849886
917.942365 1043.632620 15.708726
919.621473 1044.269390 15.985132
921.300581 1043.000771 16.466593
922.979689 1041.670680 16.611329
924.658797 1041.690444 17.018562
926.337905 1040.292657 18.835469
928.017013 1038.306134 18.815536
929.696121 1037.988790 18.752484
931.375229 1039.589519 19.037537
933.054337 1038.692477 17.941489
934.733445 1035.973920 15.973740
936.412553 1037.066575 13.423573
938.091661 1041.344234 11.129760
939.770769 1043.581253 12.049465
941.449877 1044.912580 12.607788
943.128985 1046.242811 11.881626
944.808093 1047.596040 11.142222
946.487201 1048.897222 12.096945
948.166309 1051.802776 10.728778
949.845417 1058.418733 10.097981
951.524525 1063.947474 10.206659
953.203633 1066.008915 11.360830
954.882741 1072.060492 13.792241
956.561849 1078.801660 16.318516
958.240957 1081.293900 17.201174
959.920065 1079.822217 17.190157
961.599173 1080.034489 19.197748
963.278281 1078.093826 20.897482
964.957389 1078.188005 21.512499
966.636497 1079.178184 22.030574
968.315605 1078.836215 22.964081
969.994713 1077.122611 21.089984
971.673821 1074.344141 20.935320
973.352929 1072.494399 21.817602
975.032037 1073.117895 22.921391
976.711145 1077.950129 22.682116
978.390253 1080.680928 21.933989
980.069361 1084.897186 22.389753
981.748469 1089.705719 23.710402
983.427577 1091.096430 24.031661
985.106685 1094.335930 22.601337
986.785793 1097.384487 22.457773
988.464901 1098.992299 22.098725
990.144009 1098.863007 19.767175
991.823117 1105.558142 16.490685
993.502225 1108.335161 15.846878
995.181333 1108.035697 15.584151
996.860441 1106.560220 15.201085
998.539549 1108.577049 15.670409
1000.218657 1109.178621 17.580350
1001.897765 1112.443143 17.460184
1003.576873 1116.473330 16.315310
1005.255981 1118.546287 15.783553
1006.935089 1117.809111 15.322220
1008.614197 1117.656825 16.361797
1010.293305 1121.205861 17.020064
1011.972413 1127.257003 16.754700
1013.651521 1127.667583 16.372600
1015.330629 1126.788770 15.355071
1017.009737 1127.231012 16.410700
1018.688845 1129.054037 19.450592
1020.367953 1131.683588 24.315836
1022.047061 1131.434599 28.282669
1023.726169 1136.162219 30.524584
1025.405277 1140.721481 31.731986
1027.084385 1144.236422 31.583582
1028.763493 1150.094034 28.453095
1030.442601 1151.377936 28.301406
1032.121709 1151.312127 24.852773
1033.800817 1151.226163 20.597480
1035.479925 1152.203810 18.059965
1037.159033 1154.961980 12.383820
1038.838141 1152.815818 9.475533
1040.517249 1150.984437 6.665532
1042.196357 1150.943592 5.383307
1043.875465 1152.459324 10.109576
1045.554573 1153.752927 11.515874
1047.233681 1151.679558 12.211745
1048.912789 1151.027290 12.566410
1050.591897 1154.146474 13.631063
1052.271005 1157.318528 16.066898
1053.950113 1161.166036 17.443354
1055.629221 1162.649618 20.553017
1057.308329 1162.187564 22.801898
1058.987437 1160.938246 21.441281
1060.666545 1158.339258 19.098747
1062.345653 1157.189886 17.111245
1064.024761 1156.501995 17.716892
1065.703869 1156.884986 19.694244
1067.382977 1160.370590 18.631118
1069.062085 1160.416598 20.841532
1070.741193 1159.880400 19.074692
1072.420301 1157.992100 18.896576
1074.099409 1155.439192 21.837060
1075.778517 1157.027492 22.326358
1077.457625 1155.991666 24.425476
1079.136733 1158.596868 24.786778
1080.815841 1161.256444 25.071899
1082.494949 1159.498719 27.032976
1084.174057 1153.360220 26.699925
1085.853165 1148.060887 25.155924
1087.532273 1144.686403 24.551268
1089.211381 1142.483221 24.871767
1090.890489 1139.908876 25.200884
1092.569597 1138.478815 24.779692
1094.248705 1138.876157 24.811732
1095.927813 1139.445126 24.503097
1097.606921 1139.718614 23.994186
1099.286029 1140.151308 26.171047
1100.965137 1144.530940 24.647409
1102.644245 1145.696772 25.494933
1104.323353 1149.974077 25.810832
1106.002461 1157.066335 25.192571
1107.681569 1155.419646 27.271769
1109.360677 1154.951067 25.189113
1111.039785 1154.288713 23.265589
1112.718893 1154.174065 21.719933
