# shift_cm-1 intensity_mean intensity_std
790.012341 190.123129 168.310430
791.691449 189.400619 167.773046
793.370557 188.512037 166.586770
795.049665 187.490607 164.731743
796.728773 185.725264 165.566325
798.407881 185.055901 165.633958
800.086989 184.897002 165.288203
801.766097 184.089114 165.457014
803.445205 183.131457 165.460623
805.124313 181.679631 165.569997
806.803421 180.438419 165.392852
808.482529 180.950549 164.007318
810.161637 179.929730 163.266582
811.840745 178.846286 161.435249
813.519853 177.563384 159.206668
815.198961 175.303168 158.726621
816.878069 174.585954 158.444080
818.557177 173.324126 156.635890
820.236285 171.672983 153.847270
821.915393 170.848966 152.123413
823.594501 169.901275 151.947477
825.273609 170.400734 151.648351
826.952717 171.621310 150.969085
828.631825 170.777814 149.940100
830.310933 170.266530 149.442109
831.990041 169.850493 148.906367
833.669149 169.739413 148.350159
835.348257 170.664411 147.986832
837.027365 170.276616 147.224691
838.706473 169.724385 146.069907
840.385581 169.060414 144.794110
842.064689 167.880433 144.162087
843.743797 166.284433 142.725771
845.422905 164.510143 141.924878
847.102013 162.740455 141.690362
848.781121 161.343187 141.279674
850.460229 159.439766 141.119169
852.139337 158.195180 140.620859
853.818445 157.129027 139.739835
855.497553 154.798087 138.541340
857.176661 153.379438 137.820050
858.855769 152.651374 137.604724
860.534877 152.465292 137.813494
862.213985 152.608167 138.257657
863.893093 153.386297 138.335834
865.572201 153.999566 138.422670
867.251309 154.596932 139.062078
868.930417 155.512240 141.039703
870.609525 156.695219 142.158840
872.288633 158.278227 143.594671
873.967741 160.123880 144.301781
875.646849 162.056041 142.926961
877.325957 163.928262 143.105628
879.005065 165.931934 143.320920
880.684173 167.218196 143.044247
882.363281 167.006038 141.907597
884.042389 166.063908 142.745386
885.721497 165.513655 143.250678
887.400605 164.625451 143.173603
889.079713 163.037111 142.576413
890.758821 162.506478 143.774810
892.437929 161.787000 144.971780
894.117037 161.372765 146.216339
895.796145 161.388554 147.403043
897.475253 161.080286 147.948325
899.154361 160.993656 147.913903
900.833469 161.519037 148.331824
902.512577 162.338599 149.450558
904.191685 161.797136 150.957371
905.870793 163.857055 150.110042
907.549901 164.913686 148.692615
