# shift_cm-1 intensity_mean intensity_std
523.033070 19710.370592 3350.740145
524.712179 16091.473727 2736.241171
526.391288 11358.681994 1975.847334
528.070397 6876.367699 1344.645105
529.749506 4579.206310 966.939478
531.428615 3128.216218 713.269495
533.107724 2329.807539 565.861024
534.786833 1928.661134 486.496820
536.465942 1627.721052 405.560513
538.145051 1398.524889 334.615881
539.824160 1221.928235 298.881875
541.503269 1097.319923 263.727663
543.182378 996.434411 240.072327
544.861487 913.099921 233.031172
546.540596 856.788583 208.236662
548.219705 803.332520 200.784816
549.898814 751.285301 200.862988
551.577923 696.994398 180.439682
553.257032 652.809024 162.566000
554.936141 623.239841 154.687284
556.615250 614.526059 164.354814
558.294359 597.164281 157.897594
559.973468 578.586868 155.915040
561.652577 559.508153 157.395561
563.331686 541.261340 149.663481
565.010795 532.165965 151.262507
566.689904 523.725587 151.274379
568.369013 509.380446 141.421249
570.048122 506.545932 138.330467
571.727231 494.557756 129.753628
573.406340 474.919949 116.422703
575.085449 471.785182 123.208904
576.764558 452.141904 120.530700
578.443667 433.573790 114.873830
580.122776 433.050609 111.575627
581.801885 431.023279 122.674935
583.480994 431.702414 125.574958
585.160103 433.684618 118.033698
586.839212 422.118111 120.447929
588.518321 416.054415 119.303608
590.197430 417.620590 120.031575
591.876539 431.240870 127.105582
593.555648 432.014610 133.956682
595.234757 420.305583 123.925623
596.913866 401.431502 100.615631
598.592975 411.409663 103.500969
600.272084 419.246829 110.403187
601.951193 419.567865 119.930485
603.630302 405.667671 124.314409
605.309411 412.767275 122.175810
606.988520 415.465482 124.155154
608.667629 412.956486 128.145709
610.346738 412.142417 124.077976
612.025847 418.080923 117.758936
613.704956 422.062368 115.559258
615.384065 418.037836 119.010356
617.063174 421.030011 121.411941
618.742283 420.841189 121.214466
620.421392 418.868413 120.068410
622.100501 421.171908 126.464628
623.779610 420.235619 128.220490
625.458719 419.569738 125.882402
627.137828 420.586895 118.937846
628.816937 408.676333 111.788021
630.496046 402.053247 115.867361
632.175155 397.747643 125.188049
633.854264 390.299720 126.596985
635.533373 380.443517 114.858906
637.212482 372.156357 108.975422
638.891591 367.801983 113.375570
640.570700 383.829162 113.102294
642.249809 388.437159 115.253822
643.928918 387.156261 117.180677
645.608027 384.363310 116.772573
647.287136 375.816439 111.566051
648.966245 373.353523 113.911979
650.645354 373.832981 122.377101
652.324463 358.722964 127.659327
654.003572 357.610873 116.824610
655.682681 360.500289 111.323794
657.361790 363.171409 121.077652
659.040899 367.954284 117.296240
660.720008 363.693794 111.066603
662.399117 361.214756 105.903529
664.078226 380.324257 108.625004
