# shift_cm-1 intensity_mean intensity_std
1124.472649 52074.433998 1938.229652
1126.151757 52134.138043 1932.146229
1127.830865 52166.325685 1928.735556
1129.509973 52184.689178 1923.595663
1131.189081 52207.941316 1916.050125
1132.868189 52203.643021 1928.106978
1134.547297 52213.079276 1933.166543
1136.226405 52206.490494 1940.281875
1137.905513 52197.969586 1954.694497
1139.584621 52205.866145 1978.663564
1141.263729 52219.777375 2005.907674
1142.942837 52218.020486 2028.824526
1144.621945 52187.555664 2048.612798
1146.301053 52156.656554 2070.107965
1147.980161 52154.129466 2095.779552
1149.659269 52157.571949 2110.856424
1151.338377 52212.726226 2104.249971
1153.017485 52280.959633 2106.717565
1154.696593 52340.649712 2108.251194
1156.375701 52383.813362 2094.348378
1158.054809 52449.012321 2072.768102
1159.733917 52523.254641 2048.683717
1161.413025 52589.734680 2042.008170
1163.092133 52654.117738 2041.673519
1164.771241 52719.592178 2035.187215
1166.450349 52763.926545 2027.713108
1168.129457 52801.100587 2016.939767
1169.808565 52821.023868 2004.679759
1171.487673 52851.212397 1997.296430
1173.166781 52906.619182 1993.435865
1174.845889 52956.610220 1970.089845
1176.524997 53025.693401 1941.789212
1178.204105 53070.877161 1911.749189
1179.883213 53091.299731 1873.767573
1181.562321 53104.903496 1828.540504
1183.241429 53154.261891 1789.447563
1184.920537 53192.811824 1762.159577
1186.599645 53228.964977 1738.580982
1188.278753 53264.549918 1721.389478
1189.957861 53295.027990 1706.807391
1191.636969 53310.277713 1684.615560
1193.316077 53334.775454 1682.532457
1194.995185 53384.300877 1692.483213
1196.674293 53436.469638 1702.540391
1198.353401 53485.233857 1710.357913
1200.032509 53533.775681 1718.874357
1201.711617 53575.887688 1722.163841
1203.390725 53604.958283 1719.044518
1205.069833 53641.395102 1716.944183
1206.748941 53685.750521 1718.552241
1208.428049 53732.495266 1724.541524
1210.107157 53777.511420 1733.531123
1211.786265 53787.478596 1730.879724
1213.465373 53799.984503 1744.306082
1215.144481 53831.412023 1762.301197
1216.823589 53883.530708 1773.013702
1218.502697 53938.693499 1773.588477
1220.181805 53973.790470 1776.301204
1221.860913 53968.756677 1757.230846
1223.540021 53960.348751 1746.116524
1225.219129 53966.012036 1743.888733
1226.898237 53985.238232 1731.629544
1228.577345 54007.204292 1724.274601
1230.256453 54025.901737 1709.832077
1231.935561 54040.070079 1700.769538
1233.614669 54052.934373 1702.806603
1235.293777 54064.705028 1710.722571
1236.972885 54062.164466 1693.363590
1238.651993 54108.022822 1704.340147
1240.331101 54182.149866 1703.464428
1242.010209 54261.590207 1686.614626
1243.689317 54329.575258 1657.238623
1245.368425 54379.717347 1623.460174
1247.047533 54438.330744 1587.536222
1248.726641 54521.002640 1571.338576
1250.405749 54634.648517 1551.556317
1252.084857 54747.265690 1524.718530
1253.763965 54829.029409 1497.866805
1255.443073 54902.829468 1486.367273
